,,,Abra,Abra, Abra , Abra ,Arbok,Arbok, Arbok , Arbok ,Diglett Media,Diglett Media, Diglett Media , Diglett Media ,Ivysaur,Ivysaur, Ivysaur , Ivysaur ,Onix,Onix, Onix , Onix ,Snorlax,Snorlax, Snorlax , Snorlax ,Snorlax Tagless,Snorlax Tagless, Snorlax Tagless , Snorlax Tagless ,SPEAROW,SPEAROW, SPEAROW , SPEAROW 
Mth,Date,Site,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue ,DFP Imp,Paid Impression, DFP Revenue , Ad Revenue 
1,1/25/2016,CitationMachine,998231,0," $ 2,364.20 ", $ -   ,1713583,0," $ 2,477.81 ", $ -   ,0,0, $ -   , $ -   ,509896,0," $ 1,644.65 ", $ -   ,2351347,0," $ 5,056.15 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,1050181,981563," $ 2,099.83 "," $ 2,066.19 "
1,1/25/2016,EasyBib,689164,0," $ 1,608.08 ", $ -   ,1425302,0," $ 1,664.28 ", $ -   ,0,0, $ -   , $ -   ,820253,0," $ 2,169.58 ", $ -   ,3084058,0," $ 5,539.38 ", $ -   ,602261,0," $ 1,126.82 ", $ -   ,0,0, $ -   , $ -   ,1611162,1598032," $ 4,269.41 "," $ 4,387.48 "
1,1/26/2016,BibMe,256972,0, $ 671.91 , $ -   ,254114,0, $ 494.23 , $ -   ,0,0, $ -   , $ -   ,130948,0, $ 377.80 , $ -   ,543830,0," $ 1,139.90 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,176926,164131, $ 329.04 , $ 323.88 
1,1/26/2016,CitationMachine,1097753,0," $ 2,607.96 ", $ -   ,1657021,0," $ 2,420.51 ", $ -   ,0,0, $ -   , $ -   ,524817,0," $ 1,677.51 ", $ -   ,2519636,0," $ 5,336.77 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,1114049,1039731," $ 2,203.66 "," $ 2,119.63 "
1,1/26/2016,EasyBib,747235,0," $ 1,769.97 ", $ -   ,1468678,0," $ 1,705.79 ", $ -   ,0,0, $ -   , $ -   ,792919,0," $ 2,073.44 ", $ -   ,3164601,0," $ 5,583.68 ", $ -   ,630862,0," $ 1,163.21 ", $ -   ,0,0, $ -   , $ -   ,1558174,1521520," $ 3,995.93 "," $ 4,034.09 "
1,1/27/2016,BibMe,270009,0, $ 724.87 , $ -   ,318361,0, $ 630.40 , $ -   ,0,0, $ -   , $ -   ,176112,0, $ 504.45 , $ -   ,664019,0," $ 1,396.40 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,179784,169081, $ 355.65 , $ 342.72 
1,1/27/2016,CitationMachine,1333810,0," $ 3,054.03 ", $ -   ,1803681,0," $ 2,704.14 ", $ -   ,0,0, $ -   , $ -   ,594676,0," $ 1,901.49 ", $ -   ,3047478,0," $ 6,339.50 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,1206288,1133891," $ 2,505.87 "," $ 2,438.12 "
1,1/27/2016,EasyBib,833988,0," $ 2,013.91 ", $ -   ,1492396,0," $ 1,775.50 ", $ -   ,0,0, $ -   , $ -   ,865161,0," $ 2,328.42 ", $ -   ,3539440,0," $ 6,553.71 ", $ -   ,742846,0," $ 1,395.18 ", $ -   ,0,0, $ -   , $ -   ,1575589,1540581," $ 4,226.63 "," $ 4,306.24 "
1,1/28/2016,BibMe,278742,0, $ 722.56 , $ -   ,312672,0, $ 620.07 , $ -   ,0,0, $ -   , $ -   ,146445,0, $ 429.09 , $ -   ,673919,0," $ 1,411.05 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,184032,173552, $ 352.27 , $ 339.34 
1,1/28/2016,CitationMachine,1251653,0," $ 2,978.33 ", $ -   ,1706017,0," $ 2,542.48 ", $ -   ,0,0, $ -   , $ -   ,583379,0," $ 1,899.85 ", $ -   ,3221636,0," $ 6,457.27 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,1273435,1201360," $ 2,425.56 "," $ 2,342.61 "
1,1/28/2016,EasyBib,1108479,0," $ 2,695.33 ", $ -   ,1522550,0," $ 1,804.68 ", $ -   ,0,0, $ -   , $ -   ,930746,0," $ 2,460.83 ", $ -   ,3944837,0," $ 7,234.09 ", $ -   ,743663,0," $ 1,376.86 ", $ -   ,0,0, $ -   , $ -   ,1617728,1609564," $ 4,187.35 "," $ 4,270.52 "
1,1/29/2016,BibMe,195675,0, $ 527.34 , $ -   ,228133,0, $ 461.53 , $ -   ,0,0, $ -   , $ -   ,117930,0, $ 351.53 , $ -   ,515906,0," $ 1,085.79 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,143409,125563, $ 278.02 , $ 247.73 
1,1/29/2016,CitationMachine,876209,0," $ 2,186.71 ", $ -   ,1292001,0," $ 1,992.20 ", $ -   ,0,0, $ -   , $ -   ,463966,0," $ 1,508.26 ", $ -   ,2424283,0," $ 4,962.87 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,935841,829629," $ 1,898.40 "," $ 1,760.01 "
1,1/29/2016,EasyBib,755470,0," $ 1,898.44 ", $ -   ,955842,0," $ 1,169.75 ", $ -   ,0,0, $ -   , $ -   ,682582,0," $ 1,766.18 ", $ -   ,2854828,0," $ 5,120.37 ", $ -   ,505756,0, $ 931.49 , $ -   ,0,0, $ -   , $ -   ,1181396,1043893," $ 2,992.67 "," $ 2,663.59 "
1,1/30/2016,BibMe,125485,0, $ 354.02 , $ -   ,195857,0, $ 423.25 , $ -   ,0,0, $ -   , $ -   ,99582,0, $ 303.33 , $ -   ,351693,0, $ 863.41 , $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,104629,98988, $ 222.94 , $ 217.85 
1,1/30/2016,CitationMachine,588009,0," $ 1,489.68 ", $ -   ,1027426,0," $ 1,860.79 ", $ -   ,0,0, $ -   , $ -   ,416119,0," $ 1,391.61 ", $ -   ,1896626,0," $ 4,526.76 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,798780,757492," $ 1,729.79 "," $ 1,694.71 "
1,1/30/2016,EasyBib,280868,0, $ 741.11 , $ -   ,366718,0, $ 574.65 , $ -   ,0,0, $ -   , $ -   ,340016,0, $ 947.44 , $ -   ,1094357,0," $ 2,464.92 ", $ -   ,183493,0, $ 430.65 , $ -   ,0,0, $ -   , $ -   ,572576,557149," $ 1,602.70 "," $ 1,617.52 "
1,1/31/2016,BibMe,261584,0, $ 671.69 , $ -   ,401358,0, $ 837.21 , $ -   ,0,0, $ -   , $ -   ,218541,0, $ 661.13 , $ -   ,718597,0," $ 1,605.41 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,248394,245407, $ 503.97 , $ 514.67 
1,1/31/2016,CitationMachine,1124050,0," $ 2,544.85 ", $ -   ,2110637,0," $ 3,410.05 ", $ -   ,0,0, $ -   , $ -   ,884991,0," $ 2,864.05 ", $ -   ,3790231,0," $ 8,131.40 ", $ -   ,0,0, $ -   , $ -   ,0,0, $ -   , $ -   ,1556335,1530339," $ 3,340.22 "," $ 3,451.60 "
1,1/31/2016,EasyBib,710168,0," $ 1,605.04 ", $ -   ,1035364,0," $ 1,425.99 ", $ -   ,0,0, $ -   , $ -   ,869947,0," $ 2,362.76 ", $ -   ,2754470,0," $ 5,566.59 ", $ -   ,460079,0, $ 942.79 , $ -   ,0,0, $ -   , $ -   ,1460019,1559929," $ 3,827.46 "," $ 4,253.13 "
1,1/1/2017,BibMe,40634,39133, $ 83.88 , $ 80.01 ,15077,14323, $ 55.93 , $ 53.44 ,45005,41909, $ 72.99 , $ 66.45 ,104841,100080, $ 129.07 , $ 121.71 ,83078,81012, $ 61.62 , $ 60.06 ,43637,41065, $ 52.99 , $ 50.17 ,0,0, $ -   , $ -   ,104536,103228, $ 134.90 , $ 136.13 
1,1/1/2017,CitationMachine,158110,151930, $ 324.99 , $ 313.40 ,95089,91146, $ 251.52 , $ 244.16 ,179650,164324, $ 271.44 , $ 247.21 ,594624,562909, $ 659.57 , $ 624.15 ,252962,244262, $ 208.04 , $ 201.02 ,346460,326381, $ 315.59 , $ 293.25 ,0,0, $ -   , $ -   ,703438,706931, $ 786.15 , $ 798.19 
1,1/1/2017,EasyBib,131149,129153, $ 274.60 , $ 270.70 ,54819,53314, $ 167.98 , $ 165.15 ,214531,210536, $ 298.12 , $ 296.67 ,515984,487554, $ 560.94 , $ 536.00 ,320599,312835, $ 242.23 , $ 237.36 ,139094,131650, $ 155.23 , $ 148.50 ,0,0, $ -   , $ -   ,940795,942226," $ 1,008.35 "," $ 1,027.60 "
1,1/2/2017,BibMe,85003,81737, $ 130.96 , $ 125.65 ,26345,25011, $ 85.96 , $ 82.13 ,90325,82874, $ 143.86 , $ 132.04 ,213305,201339, $ 208.11 , $ 197.15 ,138269,134597, $ 104.87 , $ 102.24 ,69406,65017, $ 68.42 , $ 62.29 ,0,0, $ -   , $ -   ,188480,178665, $ 239.74 , $ 232.23 
1,1/2/2017,CitationMachine,315801,303533, $ 458.07 , $ 441.01 ,162046,155922, $ 406.01 , $ 391.51 ,280410,249903, $ 466.55 , $ 411.80 ,1068461,1012141," $ 1,069.22 "," $ 1,016.41 ",452918,435466, $ 344.46 , $ 331.05 ,510550,471830, $ 486.84 , $ 440.53 ,0,0, $ -   , $ -   ,1234647,1208016," $ 1,317.95 "," $ 1,302.53 "
1,1/2/2017,EasyBib,407910,397433, $ 589.82 , $ 575.32 ,129131,125444, $ 371.07 , $ 361.75 ,459421,434964, $ 587.62 , $ 553.47 ,1458243,1375492," $ 1,302.16 "," $ 1,240.39 ",1021327,990512, $ 663.40 , $ 643.18 ,361898,334687, $ 354.35 , $ 323.13 ,0,0, $ -   , $ -   ,2302551,2282431," $ 2,240.19 "," $ 2,252.23 "
1,1/3/2017,BibMe,100552,96962, $ 163.48 , $ 157.87 ,52727,50453, $ 102.53 , $ 97.85 ,118138,107494, $ 176.15 , $ 160.54 ,234246,221187, $ 240.22 , $ 230.08 ,182304,178297, $ 133.38 , $ 130.48 ,90856,84349, $ 86.63 , $ 81.80 ,0,0, $ -   , $ -   ,206653,193545, $ 260.62 , $ 244.42 
1,1/3/2017,CitationMachine,378882,360995, $ 592.75 , $ 566.03 ,258131,248551, $ 392.96 , $ 379.29 ,469314,430523, $ 535.33 , $ 476.47 ,1199930,1136834," $ 1,171.75 "," $ 1,110.40 ",552823,533565, $ 410.35 , $ 395.97 ,559624,518377, $ 529.72 , $ 486.20 ,0,0, $ -   , $ -   ,1327195,1247814," $ 1,383.36 "," $ 1,347.20 "
1,1/3/2017,EasyBib,593119,573200, $ 911.31 , $ 883.22 ,293377,282856, $ 466.36 , $ 465.13 ,1420779,1333419, $ 931.16 , $ 869.21 ,1837619,1722896," $ 1,622.43 "," $ 1,539.18 ",1490382,1448636, $ 932.87 , $ 911.87 ,439405,407950, $ 471.75 , $ 443.76 ,0,0, $ -   , $ -   ,3287838,3145459," $ 2,828.11 "," $ 2,726.17 "
1,1/4/2017,BibMe,140064,135649, $ 201.39 , $ 195.37 ,74538,71613, $ 113.12 , $ 109.45 ,156152,138076, $ 217.03 , $ 194.99 ,254051,239669, $ 219.37 , $ 206.37 ,203033,198626, $ 157.83 , $ 154.82 ,117982,109341, $ 110.67 , $ 99.60 ,0,0, $ -   , $ -   ,212227,203074, $ 273.11 , $ 294.11 
1,1/4/2017,CitationMachine,533762,503961, $ 753.59 , $ 714.91 ,350448,336534, $ 488.14 , $ 473.53 ,529663,477486, $ 711.97 , $ 621.33 ,1360140,1281978," $ 1,168.18 "," $ 1,102.22 ",803775,773773, $ 643.00 , $ 618.10 ,623820,570833, $ 656.49 , $ 578.07 ,0,0, $ -   , $ -   ,1471109,1427334," $ 1,501.58 "," $ 1,565.53 "
1,1/4/2017,EasyBib,788114,760075," $ 1,015.70 ", $ 983.41 ,446496,429628, $ 625.79 , $ 607.69 ,929672,860894, $ 996.64 , $ 921.76 ,2248286,2114666," $ 1,801.26 "," $ 1,707.90 ",1327455,1297542," $ 1,030.61 "," $ 1,008.90 ",627949,581606, $ 615.98 , $ 567.03 ,0,0, $ -   , $ -   ,3666537,3540250," $ 3,272.40 "," $ 3,281.76 "
1,1/5/2017,BibMe,158475,153261, $ 253.04 , $ 244.72 ,84461,81480, $ 130.96 , $ 127.88 ,169538,153848, $ 257.35 , $ 230.97 ,307807,293150, $ 266.09 , $ 254.38 ,228081,223328, $ 170.65 , $ 166.75 ,128648,119357, $ 112.68 , $ 106.17 ,0,0, $ -   , $ -   ,269198,251791, $ 365.20 , $ 349.48 
1,1/5/2017,CitationMachine,579272,549103, $ 924.28 , $ 876.64 ,366205,350868, $ 484.31 , $ 466.58 ,807223,736290, $ 801.01 , $ 709.74 ,1608608,1518484," $ 1,334.01 "," $ 1,261.09 ",1027303,988598, $ 792.80 , $ 761.55 ,768250,702178, $ 744.79 , $ 670.39 ,0,0, $ -   , $ -   ,1692225,1620237," $ 1,881.34 "," $ 1,811.81 "
1,1/5/2017,EasyBib,857468,828273," $ 1,297.44 "," $ 1,254.51 ",474506,453568, $ 646.79 , $ 625.31 ,1070141,998260," $ 1,105.79 "," $ 1,023.14 ",2821969,2653148," $ 2,191.29 "," $ 2,079.83 ",1688186,1646515," $ 1,325.42 "," $ 1,295.28 ",817031,754270, $ 777.12 , $ 707.66 ,0,0, $ -   , $ -   ,4934208,4810756," $ 4,117.00 "," $ 4,113.99 "
1,1/6/2017,BibMe,129469,125043, $ 229.63 , $ 222.94 ,72788,69707, $ 112.64 , $ 107.55 ,155680,140038, $ 214.77 , $ 190.94 ,228289,216274, $ 204.40 , $ 192.28 ,168895,165383, $ 137.50 , $ 134.53 ,108802,102462, $ 96.18 , $ 87.59 ,0,0, $ -   , $ -   ,216757,190747, $ 291.21 , $ 251.48 
1,1/6/2017,CitationMachine,504088,477587, $ 863.04 , $ 822.72 ,288679,276270, $ 398.05 , $ 381.78 ,579406,524795, $ 627.28 , $ 557.11 ,1233774,1159775," $ 1,075.57 "," $ 1,013.33 ",822642,789270, $ 669.42 , $ 640.95 ,634716,583524, $ 616.76 , $ 553.14 ,0,0, $ -   , $ -   ,1406110,1268570," $ 1,549.26 "," $ 1,394.66 "
1,1/6/2017,EasyBib,686209,658656," $ 1,196.43 "," $ 1,152.39 ",363979,345907, $ 501.18 , $ 482.45 ,1087626,997045, $ 951.12 , $ 864.49 ,1928479,1809181," $ 1,503.66 "," $ 1,422.45 ",1306811,1270350, $ 963.08 , $ 939.07 ,612507,570212, $ 556.89 , $ 514.82 ,0,0, $ -   , $ -   ,3463638,3073392," $ 3,089.44 "," $ 2,705.66 "
1,1/7/2017,BibMe,109891,106654, $ 215.32 , $ 209.27 ,83145,79912, $ 132.49 , $ 127.58 ,115975,105309, $ 189.79 , $ 169.87 ,184507,175038, $ 198.19 , $ 187.49 ,117038,114778, $ 100.38 , $ 97.59 ,82851,78265, $ 87.59 , $ 80.79 ,0,0, $ -   , $ -   ,190695,178658, $ 293.59 , $ 279.13 
1,1/7/2017,CitationMachine,402127,385091, $ 778.05 , $ 746.42 ,324092,311572, $ 476.10 , $ 460.86 ,395553,362838, $ 556.70 , $ 493.67 ,989572,931289," $ 1,016.34 ", $ 950.30 ,572003,548713, $ 571.35 , $ 548.49 ,460945,429356, $ 558.08 , $ 509.84 ,0,0, $ -   , $ -   ,1270536,1227646," $ 1,636.29 "," $ 1,582.78 "
1,1/7/2017,EasyBib,362415,353462, $ 676.22 , $ 662.13 ,262858,252133, $ 357.51 , $ 347.29 ,602314,573133, $ 552.84 , $ 522.25 ,946310,898444, $ 921.53 , $ 880.51 ,459369,447971, $ 460.23 , $ 450.05 ,266092,250706, $ 297.38 , $ 275.64 ,0,0, $ -   , $ -   ,1639041,1578651," $ 2,019.37 "," $ 1,967.71 "
1,1/8/2017,BibMe,200670,194092, $ 372.15 , $ 359.70 ,150109,144286, $ 240.97 , $ 227.44 ,217642,200331, $ 360.22 , $ 320.87 ,341154,323230, $ 354.87 , $ 336.21 ,259659,254411, $ 204.99 , $ 201.35 ,159010,149533, $ 153.74 , $ 139.81 ,0,0, $ -   , $ -   ,380985,374823, $ 643.07 , $ 639.02 
1,1/8/2017,CitationMachine,718378,684697," $ 1,352.22 "," $ 1,291.72 ",586895,563902, $ 830.74 , $ 804.51 ,702015,645438, $ 991.73 , $ 891.69 ,1909711,1797535," $ 1,983.43 "," $ 1,867.37 ",1147336,1104677," $ 1,098.58 "," $ 1,053.80 ",866614,804284, $ 982.07 , $ 903.47 ,0,0, $ -   , $ -   ,2492291,2488240," $ 2,951.90 "," $ 2,955.92 "
1,1/8/2017,EasyBib,810910,785193," $ 1,471.88 "," $ 1,429.52 ",625626,599779," $ 1,129.83 "," $ 1,097.76 ",1149247,1088998," $ 1,194.05 "," $ 1,117.79 ",2238683,2123291," $ 2,233.69 "," $ 2,130.86 ",1368234,1334070," $ 1,245.45 "," $ 1,216.87 ",679353,631947, $ 732.48 , $ 672.06 ,0,0, $ -   , $ -   ,4205246,4274411," $ 5,585.76 "," $ 5,702.27 "
1,1/9/2017,BibMe,197381,190992, $ 424.18 , $ 410.76 ,137191,131936, $ 207.30 , $ 199.57 ,248822,228323, $ 348.33 , $ 311.69 ,452030,430055, $ 375.38 , $ 355.69 ,325025,317317, $ 227.18 , $ 221.27 ,170984,161593, $ 157.13 , $ 144.90 ,0,0, $ -   , $ -   ,428030,398741, $ 554.77 , $ 517.83 
1,1/9/2017,CitationMachine,682088,647552," $ 1,498.27 "," $ 1,424.42 ",445842,425588, $ 673.69 , $ 644.33 ,853685,775323," $ 1,085.05 ", $ 967.39 ,1889186,1770495," $ 1,830.02 "," $ 1,710.58 ",1414442,1357252," $ 1,210.63 "," $ 1,157.85 ",878023,813764, $ 941.86 , $ 860.70 ,0,0, $ -   , $ -   ,2557208,2376762," $ 2,839.26 "," $ 2,679.94 "
1,1/9/2017,EasyBib,966646,930345," $ 2,080.50 "," $ 2,003.57 ",511119,492734, $ 700.30 , $ 681.01 ,1849057,1720767," $ 1,424.35 "," $ 1,324.08 ",2872801,2687780," $ 2,541.73 "," $ 2,398.39 ",2025408,1976300," $ 1,542.60 "," $ 1,508.97 ",1059736,992199," $ 1,013.96 ", $ 946.06 ,0,0, $ -   , $ -   ,5948043,5627311," $ 5,961.89 "," $ 5,710.70 "
1,1/10/2017,BibMe,189420,183790, $ 425.81 , $ 413.25 ,149674,144104, $ 233.46 , $ 228.89 ,344428,318246, $ 414.48 , $ 372.63 ,515460,488449, $ 456.99 , $ 432.88 ,329068,322003, $ 247.21 , $ 241.34 ,172058,162681, $ 174.11 , $ 159.84 ,0,0, $ -   , $ -   ,519440,488758, $ 633.30 , $ 594.05 
1,1/10/2017,CitationMachine,629424,596680," $ 1,499.75 "," $ 1,425.43 ",486261,465873, $ 730.37 , $ 699.60 ,950446,862857," $ 1,210.77 "," $ 1,074.39 ",1962769,1844215," $ 1,960.13 "," $ 1,842.03 ",1399715,1344000," $ 1,219.17 "," $ 1,168.52 ",909392,846523, $ 990.73 , $ 902.21 ,0,0, $ -   , $ -   ,2646109,2507101," $ 2,914.18 "," $ 2,751.26 "
1,1/10/2017,EasyBib,894531,863303," $ 1,992.43 "," $ 1,925.68 ",613775,571398, $ 863.67 , $ 786.71 ,2219997,2047245," $ 1,730.28 "," $ 1,604.00 ",2889152,2710167," $ 2,525.75 "," $ 2,387.43 ",2115208,2063091," $ 1,674.83 "," $ 1,639.23 ",943218,884437, $ 866.20 , $ 807.03 ,0,0, $ -   , $ -   ,6734693,6373029," $ 5,956.87 "," $ 5,729.21 "
1,1/11/2017,BibMe,289645,280548, $ 596.80 , $ 579.08 ,182408,171426, $ 277.13 , $ 262.41 ,376737,347772, $ 471.12 , $ 422.25 ,606717,575043, $ 533.59 , $ 506.01 ,342372,334486, $ 265.53 , $ 258.21 ,181702,170634, $ 190.87 , $ 171.66 ,0,0, $ -   , $ -   ,570821,538255, $ 682.54 , $ 654.63 
1,1/11/2017,CitationMachine,1108627,998859," $ 2,305.15 "," $ 2,160.51 ",651213,625269, $ 951.90 , $ 919.30 ,1162150,1059821," $ 1,498.27 "," $ 1,315.16 ",2322894,2187572," $ 2,497.47 "," $ 2,345.81 ",1687153,1626830," $ 1,497.56 "," $ 1,441.22 ",1029384,948681," $ 1,185.50 "," $ 1,062.83 ",0,0, $ -   , $ -   ,2965296,2845107," $ 3,533.10 "," $ 3,451.15 "
1,1/11/2017,EasyBib,1436837,1383582," $ 2,951.87 "," $ 2,841.42 ",738944,711837," $ 1,092.22 "," $ 1,058.26 ",3456599,3192240," $ 2,663.59 "," $ 2,449.05 ",3317186,3112101," $ 2,968.40 "," $ 2,808.12 ",2273534,2224208," $ 1,813.93 "," $ 1,779.00 ",994299,925922, $ 980.81 , $ 909.38 ,0,0, $ -   , $ -   ,6718709,6461459," $ 6,337.83 "," $ 6,183.23 "
1,1/12/2017,BibMe,287319,274903, $ 493.64 , $ 474.05 ,176335,160028, $ 280.21 , $ 262.56 ,374637,342417, $ 509.51 , $ 456.55 ,680690,646133, $ 593.09 , $ 562.17 ,369345,360211, $ 292.92 , $ 284.71 ,194508,182318, $ 195.22 , $ 176.75 ,0,0, $ -   , $ -   ,650012,620163, $ 726.84 , $ 693.28 
1,1/12/2017,CitationMachine,1061605,965717," $ 1,908.44 "," $ 1,787.36 ",657612,630468," $ 1,004.67 ", $ 968.73 ,1187822,1076812," $ 1,602.66 "," $ 1,404.13 ",2415468,2268956," $ 2,613.35 "," $ 2,455.96 ",1768912,1701133," $ 1,554.72 "," $ 1,489.46 ",1088526,1002649," $ 1,241.51 "," $ 1,119.13 ",0,0, $ -   , $ -   ,3193154,3042220," $ 3,679.63 "," $ 3,470.51 "
1,1/12/2017,EasyBib,1450193,1370653," $ 2,329.90 "," $ 2,225.96 ",747287,720622," $ 1,119.09 "," $ 1,084.23 ",3933365,3573503," $ 2,621.75 "," $ 2,396.02 ",3510029,3296241," $ 3,296.70 "," $ 3,129.10 ",2689605,2627424," $ 2,139.26 "," $ 2,095.44 ",802730,750665, $ 786.48 , $ 733.30 ,0,0, $ -   , $ -   ,7353648,7118317," $ 6,813.67 "," $ 6,648.22 "
1,1/13/2017,BibMe,353109,334041, $ 573.91 , $ 546.63 ,144449,131539, $ 240.07 , $ 226.51 ,347404,321465, $ 429.68 , $ 391.33 ,484124,460176, $ 429.16 , $ 406.45 ,247094,242887, $ 203.77 , $ 199.75 ,162886,153603, $ 174.74 , $ 159.76 ,0,0, $ -   , $ -   ,522071,468597, $ 594.54 , $ 527.72 
1,1/13/2017,CitationMachine,1211205,1130925," $ 2,117.29 "," $ 1,988.86 ",510989,492222, $ 767.79 , $ 744.93 ,1062943,970540," $ 1,457.24 "," $ 1,291.42 ",1694426,1596895," $ 1,907.88 "," $ 1,793.94 ",1099671,1060824," $ 1,067.51 "," $ 1,026.48 ",903598,838403," $ 1,056.40 ", $ 951.52 ,0,0, $ -   , $ -   ,2311965,2068829," $ 2,868.21 "," $ 2,596.10 "
1,1/13/2017,EasyBib,1528385,1455552," $ 2,479.52 "," $ 2,378.18 ",566306,551017, $ 883.33 , $ 861.44 ,2262709,2102090," $ 1,998.74 "," $ 1,859.34 ",2435476,2318390," $ 2,228.34 "," $ 2,137.77 ",1514865,1491474," $ 1,279.12 "," $ 1,263.77 ",368654,347966, $ 331.12 , $ 308.08 ,0,0, $ -   , $ -   ,5287529,4778885," $ 4,957.33 "," $ 4,439.36 "
1,1/14/2017,BibMe,209243,198562, $ 415.74 , $ 396.98 ,167933,155988, $ 306.30 , $ 284.93 ,222250,206839, $ 370.40 , $ 336.25 ,334405,317243, $ 353.53 , $ 335.40 ,157624,154758, $ 170.43 , $ 167.27 ,101020,95680, $ 148.17 , $ 137.95 ,0,0, $ -   , $ -   ,397433,377941, $ 729.21 , $ 734.27 
1,1/14/2017,CitationMachine,759922,709384," $ 1,631.98 "," $ 1,530.79 ",498669,481158, $ 908.71 , $ 879.46 ,727334,670274," $ 1,298.37 "," $ 1,166.07 ",1124927,1058810," $ 1,688.36 "," $ 1,591.66 ",635452,614295, $ 839.14 , $ 809.56 ,588270,556822, $ 981.66 , $ 907.11 ,0,0, $ -   , $ -   ,1696834,1641754," $ 3,867.08 "," $ 3,898.74 "
1,1/14/2017,EasyBib,454601,438134, $ 928.67 , $ 902.21 ,352005,341927, $ 667.60 , $ 648.64 ,727687,694998, $ 873.37 , $ 822.01 ,847988,811163," $ 1,088.66 "," $ 1,049.75 ",440104,434407, $ 548.86 , $ 543.92 ,93629,89886, $ 165.41 , $ 158.91 ,0,0, $ -   , $ -   ,1739854,1666639," $ 2,772.37 "," $ 2,726.84 "
1,1/15/2017,BibMe,334602,317109, $ 667.75 , $ 638.65 ,321071,297728, $ 740.25 , $ 688.63 ,341224,316087, $ 572.35 , $ 511.44 ,646300,613838, $ 638.46 , $ 606.87 ,324189,317399, $ 341.16 , $ 332.80 ,204899,194887, $ 254.60 , $ 233.50 ,0,0, $ -   , $ -   ,754838,739535," $ 1,656.55 "," $ 1,583.89 "
1,1/15/2017,CitationMachine,1155862,1079380," $ 2,625.72 "," $ 2,469.45 ",856123,826035," $ 1,516.33 "," $ 1,472.77 ",1160789,1062028," $ 1,999.15 "," $ 1,765.47 ",2046368,1927074," $ 2,824.62 "," $ 2,661.62 ",1270677,1230258," $ 1,562.37 "," $ 1,506.26 ",1127536,1066090," $ 1,604.22 "," $ 1,468.87 ",0,0, $ -   , $ -   ,3215600,3164141," $ 8,508.64 "," $ 8,124.19 "
1,1/15/2017,EasyBib,662626,634489," $ 1,417.92 "," $ 1,365.86 ",559988,544038," $ 1,330.92 "," $ 1,286.55 ",1166033,1108549," $ 1,365.22 "," $ 1,274.43 ",1429590,1365499," $ 1,688.43 "," $ 1,630.49 ",876878,866837," $ 1,019.53 "," $ 1,007.64 ",161425,154063, $ 235.21 , $ 226.40 ,0,0, $ -   , $ -   ,3138141,3151821," $ 5,124.42 "," $ 5,118.25 "
1,1/16/2017,BibMe,352693,328908, $ 629.47 , $ 593.16 ,250137,227278, $ 397.94 , $ 372.63 ,360686,331930, $ 500.03 , $ 454.47 ,799965,762371, $ 619.51 , $ 588.89 ,414250,405947, $ 333.32 , $ 325.07 ,223707,210510, $ 226.69 , $ 208.04 ,0,0, $ -   , $ -   ,755214,716345," $ 1,011.73 ", $ 950.56 
1,1/16/2017,CitationMachine,1201334,1112912," $ 2,344.77 "," $ 2,190.76 ",717731,688183," $ 1,242.66 "," $ 1,198.36 ",1383266,1274572," $ 1,731.21 "," $ 1,543.79 ",2407099,2264638," $ 2,747.47 "," $ 2,572.36 ",1569513,1512639," $ 1,455.64 "," $ 1,398.67 ",1166453,1083602," $ 1,351.32 "," $ 1,239.43 ",0,0, $ -   , $ -   ,3238326,3092464," $ 4,477.52 "," $ 4,229.38 "
1,1/16/2017,EasyBib,1078547,1021342," $ 1,973.51 "," $ 1,887.96 ",715085,694541," $ 1,192.75 "," $ 1,168.48 ",1711662,1607219," $ 1,909.55 "," $ 1,769.56 ",2498877,2381393," $ 2,730.15 "," $ 2,622.82 ",1585720,1561750," $ 1,635.51 "," $ 1,614.25 ",256752,243232, $ 297.94 , $ 282.48 ,0,0, $ -   , $ -   ,5509686,5584332," $ 6,646.99 "," $ 6,841.69 "
